"TOA5","CR1000","CR1000","83924","CR1000.Std.31","CPU:loggernet-config.CR1","7773","OneHour"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WS_ms_WVc","SlrkW_Avg","AirTC_Avg","RH","Rain_mm_Tot","Visibility_m","BP_mbar"
"TS","RN","meters/second","Deg","Deg","kW/m^2","Deg C","%","mm","meters","mbar"
"","","WVc","WVc","WVc","Avg","Avg","Smp","Tot","Smp","Smp"
"2018-03-26 10:00:00",1429,3.497499,6.403788,37.75798,0.6589871,17.77077,34.916,0,10678,1031.261
"2018-03-26 11:00:00",1430,3.948541,8.629544,38.73556,0.7670901,19.29814,35.734,0,5780,1035.288
"2018-03-26 12:00:00",1431,3.802917,32.18812,31.77427,0.8222672,21.34683,31.624,0,6193,1037.821
"2018-03-26 13:00:00",1432,3.759376,33.86396,36.82994,0.8168247,22.73028,29.238,0,5614,1034.318
"2018-03-26 14:00:00",1433,3.441458,45.27682,31.56186,0.7293056,24.91589,24.26,0,6340,1027.228
"2018-03-26 15:00:00",1434,2.710209,52.76608,43.83938,0.578137,26.502,21.876,0,5704,1020.137
"2018-03-26 16:00:00",1435,2.858959,73.9688,37.38573,0.3878377,26.84829,29.409,0,7997,1009.463
"2018-03-26 17:00:00",1436,1.697083,170.1722,52.47911,0.2018178,25.29145,29.134,0,7499,999.4865
"2018-03-26 18:00:00",1437,0.5341661,263.5178,20.16475,0.04119333,23.75544,31.408,0,7186,994.2355
"2018-03-26 19:00:00",1438,0.7535414,291.1027,18.56801,0.0002304833,22.8855,29.372,0,5544,994.0605
"2018-03-26 20:00:00",1439,1.959375,14.58723,22.79374,0,22.55966,31.532,0,3011,994.0605
"2018-03-26 21:00:00",1440,3.493124,28.67195,32.49767,0,22.47483,32.522,0,3089,994.0605
"2018-03-26 22:00:00",1441,3.375833,39.77391,29.33312,0,21.47852,33.091,0,3634,994.0605
"2018-03-26 23:00:00",1442,3.366875,50.93199,26.78741,0,20.75041,31.99,0,4103,994.0605
"2018-03-27 00:00:00",1443,2.659374,54.02872,30.99453,0,20.17434,31.464,0,4689,994.0605
"2018-03-27 01:00:00",1444,2.874374,48.63971,31.7398,0,19.47393,32.386,0,4955,994.0605
"2018-03-27 02:00:00",1445,2.300417,44.00897,32.85275,0,18.71899,32.864,0,5583,994.0605
"2018-03-27 03:00:00",1446,1.552291,30.26077,33.39726,0,18.14375,34.126,0,5729,994.0605
"2018-03-27 04:00:00",1447,1.1625,1.648126,25.91341,0,17.47763,36.068,0,5675,994.0605
"2018-03-27 05:00:00",1448,0.9218748,336.7487,16.28178,0,16.97892,37.139,0,5518,994.0605
"2018-03-27 06:00:00",1449,1.01875,328.1052,15.48057,0.009304593,16.63852,37.314,0,5406,995.9865
"2018-03-27 07:00:00",1450,0.8758332,334.8985,11.90458,0.1184207,17.45654,39.082,0,5249,1006.317
"2018-03-27 08:00:00",1451,0.329583,323.4329,23.79376,0.3210797,21.68972,31.144,0,5281,1015.768
"2018-03-27 09:00:00",1452,0.6087499,189.8153,59.42889,0.5066103,24.06189,30.682,0,5813,1025.391
"2018-03-27 10:00:00",1453,0.8858335,192.8577,58.97283,0.6715366,24.84301,29.612,0,5499,1033.963
"2018-03-27 11:00:00",1454,1.393125,151.4324,52.48265,0.8051201,24.63326,26.98,0,7124,1038.34
"2018-03-27 12:00:00",1455,2.484791,137.8504,40.36109,0.8500195,25.10423,28.421,0,7488,1038.691
"2018-03-27 13:00:00",1456,3.203333,144.731,41.63414,0.8230752,25.3865,29.07,0,7573,1035.015
"2018-03-27 14:00:00",1457,3.611251,150.1467,45.42321,0.734668,24.67007,29.394,0,7363,1030.642
"2018-03-27 15:00:00",1458,2.202083,178.9297,59.89819,0.5912383,25.63959,24.865,0,8969,1024.515
"2018-03-27 16:00:00",1459,1.721042,183.1786,63.2352,0.4525476,26.1069,23.064,0,9886,1007.012
"2018-03-27 17:00:00",1460,1.096042,226.4668,66.93263,0.2383767,25.75046,26.778,0,11368,1002.462
"2018-03-27 18:00:00",1461,0.567291,237.2136,22.31534,0.03903721,23.27358,34.478,0,10936,994.4106
"2018-03-27 19:00:00",1462,1.56375,289.7708,21.0433,0.0003068516,21.59458,34.978,0,10051,994.0605
"2018-03-27 20:00:00",1463,0.5847915,328.9462,10.24687,0,21.01035,34.806,0,7433,994.0605
"2018-03-27 21:00:00",1464,1.175833,340.2652,19.78269,0,20.87156,31.466,0,8606,994.0605
"2018-03-27 22:00:00",1465,1.928125,2.476717,16.69645,0,21.59113,29.076,0,10152,994.0605
"2018-03-27 23:00:00",1466,1.982292,1.303656,16.89531,0,21.12825,31.86,0,9622,994.0605
"2018-03-28 00:00:00",1467,1.383333,353.8691,24.62191,0,20.63042,31.575,0,10321,994.0605
"2018-03-28 01:00:00",1468,1.833333,6.132246,18.93523,0,20.83552,26.532,0,11359,994.0605
"2018-03-28 02:00:00",1469,0.7108327,349.98,28.2608,0,20.83182,25.528,0,12313,994.0605
"2018-03-28 03:00:00",1470,1.144792,126.4701,21.96084,0,21.5872,26.564,0,15130,994.0605
"2018-03-28 04:00:00",1471,1.660625,166.4055,44.99316,0,21.23969,36.873,0,13437,994.0605
"2018-03-28 05:00:00",1472,2.699584,206.7474,50.62375,0,17.88885,54.64,0,14841,994.0605
"2018-03-28 06:00:00",1473,3.118542,222.3882,39.83197,0.003174099,16.0308,72.875,0,11809,994.7608
"2018-03-28 07:00:00",1474,3.218333,240.5935,39.2616,0.01597974,15.3445,81.102,0.762,22705,995.2861
"2018-03-28 08:00:00",1475,4.268751,252.8938,42.36017,0.1031249,17.05129,64.326,0,25374,1001.589
"2018-03-28 09:00:00",1476,3.013332,228.794,46.14447,0.1618573,18.90921,58.632,0,23579,1009.293
"2018-03-28 10:00:00",1477,1.427916,240.9047,41.54374,0.3012413,20.50704,53.871,0,22969,1011.217
"2018-03-28 11:00:00",1478,1.204375,210.3911,49.99903,0.380763,21.93097,49.142,0,21766,1016.117
"2018-03-28 12:00:00",1479,1.157708,105.5911,40.23867,0.6386684,23.54558,40.568,0,21727,1038.519
"2018-03-28 13:00:00",1480,1.338959,147.4347,49.52241,0.8196236,25.9102,34.009,0,24681,1035.538
"2018-03-28 14:00:00",1481,1.149374,233.6854,48.92994,0.6573839,27.19023,33.406,0,18239,1027.662
"2018-03-28 15:00:00",1482,1.5025,2.887642,37.39125,0.5548494,26.84006,35.3,0,19281,1024.249
"2018-03-28 16:00:00",1483,2.362292,28.9298,31.74753,0.3501571,26.30254,35.158,0,20430,1006.663
"2018-03-28 17:00:00",1484,3.908333,30.61288,33.45834,0.1953319,25.82422,35.931,0,19730,1001.762
"2018-03-28 18:00:00",1485,4.621667,22.84693,35.14584,0.03437138,24.58318,36.337,0,19932,994.1479
"2018-03-28 19:00:00",1486,5.075418,15.5835,33.39905,9.755406E-05,23.94476,35.415,0,20168,994.0605
"2018-03-28 20:00:00",1487,5.360415,25.4393,37.1898,0,23.6165,35.308,0,17512,994.0605
"2018-03-28 21:00:00",1488,5.364375,19.73359,32.974,0,23.19276,36.062,0,17251,994.0605
"2018-03-28 22:00:00",1489,4.11625,14.7778,38.2677,0,22.87977,35.509,0,15714,994.0605
"2018-03-28 23:00:00",1490,3.677917,20.69814,35.84659,0,22.57992,34.997,0,6972,994.0605
"2018-03-29 00:00:00",1491,3.503542,106.4349,38.64904,0,22.38571,39.359,0,9330,994.0605
"2018-03-29 01:00:00",1492,4.013333,152.7167,43.07196,0,21.39108,42.051,0,7810,994.0605
"2018-03-29 02:00:00",1493,4.300626,154.3932,46.54426,0,20.55687,48.408,0,7674,994.0605
"2018-03-29 03:00:00",1494,4.049791,150.6698,47.22009,0,19.92289,50.429,0,7724,994.0605
"2018-03-29 04:00:00",1495,4.667084,185.6899,65.20575,0,18.56161,74.48,0,6682,994.0605
"2018-03-29 05:00:00",1496,4.4825,211.5323,69.68779,0,14.47094,89.867,0,6347,994.0605
"2018-03-29 06:00:00",1497,3.285834,206.8171,65.24077,0.0004752761,13.56429,94.094,0,6059,994.0605
"2018-03-29 07:00:00",1498,3.05125,226.0101,66.45211,0.006436044,12.53246,92.808,0,4438,994.7609
"2018-03-29 08:00:00",1499,3.573958,219.3078,66.85256,0.05252082,11.38202,98.418,0.762,6040,1003.167
"2018-03-29 09:00:00",1500,4.099375,232.001,66.73789,0.3134643,11.6873,83.732,0,10534,1011.222
"2018-03-29 10:00:00",1501,4.270208,229.6888,60.25803,0.4407724,12.72191,72.472,0,11884,1016.823
"2018-03-29 11:00:00",1502,4.29125,238.9879,58.41039,0.6877617,13.92341,61.852,0,12677,1012.27
"2018-03-29 12:00:00",1503,4.155416,224.299,64.60236,0.6033818,14.18177,70.92,0,12391,1008.243
"2018-03-29 13:00:00",1504,4.776873,184.3544,64.68608,0.5460139,14.06739,63.296,0,12563,1004.916
"2018-03-29 14:00:00",1505,4.206042,231.1417,66.87219,0.4104522,14.2902,49.761,0,14791,1034.156
"2018-03-29 15:00:00",1506,4.822501,224.4494,63.00998,0.4333142,14.49509,51.395,0,16565,1004.128
"2018-03-29 16:00:00",1507,5.189166,233.0379,58.29979,0.2564783,13.49688,56.892,0,12002,999.3132
"2018-03-29 17:00:00",1508,5.265207,234.3942,60.39391,0.07485472,12.35837,60.613,0,11580,996.337
"2018-03-29 18:00:00",1509,4.536044,232.2474,53.18948,0.02391235,11.56948,66.972,0,14889,994.2355
"2018-03-29 19:00:00",1510,4.240834,231.1558,52.96455,0.000202276,10.26747,75.84,0,17295,994.0605
"2018-03-29 20:00:00",1511,3.550209,228.8366,51.39325,5.659879E-06,9.648824,78.994,0,17253,994.0605
"2018-03-29 21:00:00",1512,3.584166,228.4808,61.01444,5.659905E-06,9.55017,82.632,0,14361,994.0605
"2018-03-29 22:00:00",1513,3.461249,231.7675,59.30551,1.131978E-05,9.404083,84.957,0,14995,994.0605
"2018-03-29 23:00:00",1514,3.114166,229.8266,60.58274,5.659908E-06,9.222441,85.654,0,15870,994.0605
"2018-03-30 00:00:00",1515,2.863126,176.0658,65.34358,1.414954E-06,8.857391,88.316,0,16298,994.0605
"2018-03-30 01:00:00",1516,3.836874,157.7988,52.45758,0,8.461666,95.386,0.254,7092,994.0605
"2018-03-30 02:00:00",1517,3.018333,204.1431,65.51637,0,7.169287,96.474,0.762,21299,994.0605
"2018-03-30 03:00:00",1518,2.462084,198.46,68.91452,0,7.093863,97.546,0,14102,994.0605
"2018-03-30 04:00:00",1519,2.780833,230.7066,64.13899,0,7.121908,96.199,0,14698,994.0605
"2018-03-30 05:00:00",1520,3.295832,204.4769,67.8568,0,7.138296,98.904,0,8909,994.0605
"2018-03-30 06:00:00",1521,3.3025,204.8244,67.07468,0.002252739,7.006029,99.726,0,7046,994.761
"2018-03-30 07:00:00",1522,3.709793,227.623,57.54486,0.05578382,7.01615,98.842,0.254,9938,1002.817
"2018-03-30 08:00:00",1523,3.970832,238.0504,60.60131,0.2958009,8.295733,83.945,0,17105,1012.623
"2018-03-30 09:00:00",1524,4.251042,228.1664,71.95753,0.3501225,9.097271,84.02,0,15129,1005.443
"2018-03-30 10:00:00",1525,4.572291,222.0094,71.41888,0.3285167,9.261854,86.292,0,16099,1003.517
"2018-03-30 11:00:00",1526,4.123542,214.7486,71.91465,0.271197,9.24852,87.344,0,13742,1029.61
"2018-03-30 12:00:00",1527,3.922084,213.1555,64.33837,0.1922023,9.525457,94.191,0,9430,1002.466
"2018-03-30 13:00:00",1528,3.335417,220.6398,65.7574,0.1669649,9.530216,89.4,0,11732,998.5261
"2018-03-30 14:00:00",1529,3.212085,217.7576,68.01847,0.1208578,9.884746,90.617,0,11225,998.0883
"2018-03-30 15:00:00",1530,3.175835,224.9559,65.16273,0.08835781,10.07065,91.556,0,10827,1001.941
"2018-03-30 16:00:00",1531,3.2,228.848,64.10793,0.1146255,10.31238,88.886,0,11558,1015.425
"2018-03-30 17:00:00",1532,3.713126,229.6697,59.48677,0.1499803,10.96536,86.734,0,15031,997.0376
"2018-03-30 18:00:00",1533,3.383334,228.7808,56.22512,0.01767463,10.23949,91.115,0,12793,994.0605
"2018-03-30 19:00:00",1534,2.743334,238.318,61.82936,8.488823E-05,9.847713,93.068,0,12228,994.0605
"2018-03-30 20:00:00",1535,3.430208,221.1784,42.40739,0,9.459045,93.73,0,11991,994.0605
"2018-03-30 21:00:00",1536,2.830209,230.9923,44.14851,0,9.004582,94.16,0,12752,994.0605
"2018-03-30 22:00:00",1537,2.534374,229.7816,37.98792,0,9.149446,95.684,0,11031,994.0605
"2018-03-30 23:00:00",1538,1.473543,234.5508,51.00476,0,9.207932,95.438,0,10556,994.0605
"2018-03-31 00:00:00",1539,1.45625,239.8341,36.95119,0,8.96382,92.654,0,14388,994.0605
"2018-03-31 01:00:00",1540,1.235418,222.2955,34.3585,0,8.233433,96.428,0,12568,994.0605
"2018-03-31 02:00:00",1541,1.710417,219.6543,31.04052,0,7.901491,95.785,0,12562,994.0605
"2018-03-31 03:00:00",1542,1.807083,239.2796,29.93743,2.829931E-06,7.742604,96.386,0,13584,994.0605
"2018-03-31 04:00:00",1543,1.170208,260.1028,39.42661,0,7.485991,96.39,0,11772,994.0605
"2018-03-31 05:00:00",1544,0.9629163,267.2823,36.47747,4.24491E-06,7.484691,96.941,0,11941,994.0605
"2018-03-31 06:00:00",1545,0.7843744,282.1056,26.98804,0.01326502,7.258762,96.142,0,10081,996.8627
"2018-03-31 07:00:00",1546,1.015833,301.6415,25.20437,0.08730936,8.657087,84.125,0,15748,1003.692
"2018-03-31 08:00:00",1547,1.177084,303.6723,31.77301,0.3545074,11.30247,67.98,0,15817,1016.213
"2018-03-31 09:00:00",1548,1.066666,326.0527,38.33272,0.5353138,13.01207,61.521,0,17015,1026.102
"2018-03-31 10:00:00",1549,0.9704163,312.2207,51.15889,0.6926083,14.65997,51.5,0,18960,1033.365
"2018-03-31 11:00:00",1550,1.739375,201.7842,57.09293,0.6279421,14.52169,64.972,0,14992,1014.284
"2018-03-31 12:00:00",1551,1.368958,184.5261,59.23561,0.7379162,16.05531,60.654,0,15440,1045.704
"2018-03-31 13:00:00",1552,1.818333,163.0341,53.79914,0.8532166,17.21524,61.34,0,15843,1037.126
"2018-03-31 14:00:00",1553,1.820416,177.0176,57.38164,0.789759,17.86776,55.511,0,16912,1031.349
"2018-03-31 15:00:00",1554,2.304583,152.2739,51.63523,0.621949,17.84397,56.166,0,17722,1022.946
"2018-03-31 16:00:00",1555,2.761043,146.1584,49.82451,0.4683402,17.54109,55.148,0,20003,1013.317
"2018-03-31 17:00:00",1556,2.494166,143.524,36.02292,0.2666432,16.9735,55.646,0,20835,1002.29
"2018-03-31 18:00:00",1557,1.54875,225.6723,37.70261,0.06817528,16.16442,61.207,0,18084,994.2355
"2018-03-31 19:00:00",1558,1.844375,288.2945,16.28554,0.000243266,14.59537,62.351,0,17404,994.0605
"2018-03-31 20:00:00",1559,1.200833,296.3696,19.91552,9.901603E-06,14.30888,61.972,0,16351,994.0605
"2018-03-31 21:00:00",1560,1.107292,335.0724,18.43204,1.980319E-05,14.2048,62.15,0,14815,994.0605
"2018-03-31 22:00:00",1561,1.556042,338.8085,21.47925,3.960633E-05,14.03829,59.07,0,17826,994.0605
"2018-03-31 23:00:00",1562,1.975209,351.9217,25.32148,2.404672E-05,13.85995,65.748,0,18628,994.0605
"2018-04-01 00:00:00",1563,1.393333,353.7903,24.71232,3.111925E-05,13.18495,68.152,0,17729,994.0605
"2018-04-01 01:00:00",1564,2.377708,0.7053022,23.49436,2.263247E-05,12.83796,67.273,0,19234,994.0605
"2018-04-01 02:00:00",1565,2.578959,358.7512,24.56547,2.970489E-05,13.03324,59.894,0,22903,994.0605
"2018-04-01 03:00:00",1566,2.180417,358.7949,23.7966,3.394817E-05,12.95527,57.728,0,24137,994.0605
"2018-04-01 04:00:00",1567,2.018333,359.8727,23.41746,4.950928E-05,12.75459,58.156,0,23853,994.0605
"2018-04-01 05:00:00",1568,2.33729,2.470173,21.93319,4.809662E-05,12.66669,57.353,0,23902,994.0605
"2018-04-01 06:00:00",1569,2.213749,3.50806,21.3547,0.02081573,12.69965,55.656,0,19698,997.0376
"2018-04-01 07:00:00",1570,2.336458,3.820358,33.79133,0.1526246,13.54513,49.802,0,22507,1007.019
"2018-04-01 08:00:00",1571,2.114583,11.28018,33.35931,0.2622065,14.65026,46.953,0,21442,1014.021
"2018-04-01 09:00:00",1572,2.476876,14.22441,33.10461,0.4252615,15.93625,42.485,0,21768,1031.18
"2018-04-01 10:00:00",1573,2.799167,24.04949,28.24973,0.6139646,17.66965,38.845,0,19295,1026.798
"2018-04-01 11:00:00",1574,2.550208,37.18258,27.53963,0.6098388,19.03392,32.314,0,21973,1041.678
"2018-04-01 12:00:00",1575,1.553125,48.83321,35.24327,0.8361364,21.03828,27.198,0,22589,1035.895
"2018-04-01 13:00:00",1576,1.526667,27.13724,42.29335,0.8573839,22.30746,26.774,0,24067,1036.244
"2018-04-01 14:00:00",1577,1.309167,26.10541,46.31944,0.7782729,22.96531,27.825,0,22922,1031.167
"2018-04-01 15:00:00",1578,2.495834,157.8989,57.07661,0.6391887,22.66026,31.606,0,22755,1022.416
"2018-04-01 16:00:00",1579,1.948124,178.4387,67.18531,0.4604279,22.72404,29.777,0,22580,1012.439
"2018-04-01 17:00:00",1580,1.508542,231.4879,48.64563,0.2577732,22.60212,31.832,0,22292,1001.938
"2018-04-01 18:00:00",1581,0.7168745,268.2613,32.39964,0.0657685,21.02394,34.716,0,23107,994.2355
"2018-04-01 19:00:00",1582,1.342709,290.3015,15.95446,0.0003365478,18.69362,35.605,0,18849,994.0605
"2018-04-01 20:00:00",1583,2.226874,290.4915,15.33624,1.414292E-06,17.89061,35.009,0,15514,994.0605
"2018-04-01 21:00:00",1584,3.292083,290.5005,14.83963,2.828677E-06,17.42124,43.701,0,20513,994.0605
"2018-04-01 22:00:00",1585,2.228126,284.7328,17.56206,5.657681E-06,16.7477,48.005,0,20754,994.0605
"2018-04-01 23:00:00",1586,1.215833,328.0147,21.95749,7.072578E-06,16.68227,43.44,0,18309,994.0605
"2018-04-02 00:00:00",1587,1.302916,348.0686,25.64267,1.131603E-05,16.67355,40.083,0,22091,994.0605
"2018-04-02 01:00:00",1588,1.158333,329.6058,18.03377,1.980322E-05,16.02747,39.876,0,24983,994.0605
"2018-04-02 02:00:00",1589,1.2925,328.534,17.04304,1.555967E-05,15.84972,38.025,0,26288,994.0605
"2018-04-02 03:00:00",1590,1.599583,333.7485,15.95445,1.555967E-05,15.8713,36.599,0,28027,994.0605
"2018-04-02 04:00:00",1591,1.287708,311.0357,20.77781,2.687576E-05,15.5736,35.595,0,27645,994.0605
"2018-04-02 05:00:00",1592,1.088959,334.9109,24.10319,4.102093E-05,15.64847,38.794,0,26058,994.0605
"2018-04-02 06:00:00",1593,1.0525,314.2583,19.43307,0.02173966,15.54542,32.23,0,25988,997.9131
"2018-04-02 07:00:00",1594,0.6312494,322.8692,21.80977,0.1582198,18.68966,29.526,0,20687,1006.842
"2018-04-02 08:00:00",1595,0.8379167,20.32259,24.60725,0.3487104,21.3113,25.027,0,21364,1016.819
"2018-04-02 09:00:00",1596,1.994583,49.55731,31.77906,0.5348254,21.06623,23.773,0,22345,1026.094
"2018-04-02 10:00:00",1597,2.09375,53.64074,33.41532,0.7012059,22.09545,22.396,0,20875,1033.443
"2018-04-02 11:00:00",1598,1.909999,121.1435,55.72361,0.8186483,23.66094,23.16,0,20495,1038.169
"2018-04-02 12:00:00",1599,1.579168,140.7938,56.65839,0.8765922,24.67397,22.536,0,17395,1039.743
"2018-04-02 13:00:00",1600,2.46125,144.503,55.99784,0.8595157,25.00704,22.067,0,18654,1037.818
"2018-04-02 14:00:00",1601,2.575834,195.3244,56.4057,0.7875866,25.32392,21.724,0,18883,1026.966
"2018-04-02 15:00:00",1602,2.203958,222.8753,63.6912,0.6014311,25.35682,23.046,0,20273,1024.516
"2018-04-02 16:00:00",1603,2.137501,230.6877,53.12592,0.494159,25.20169,24.454,0,20900,1013.664
"2018-04-02 17:00:00",1604,1.785208,243.5197,39.83128,0.2714481,24.39285,43.539,0,16132,1002.637
"2018-04-02 18:00:00",1605,1.563125,255.0968,36.07133,0.06135834,21.41804,49.632,0,18571,994.2355
"2018-04-02 19:00:00",1606,1.225833,267.9222,42.98675,0.0002050397,19.06956,46.08,0,19510,994.0605
"2018-04-02 20:00:00",1607,0.9497913,255.9207,30.12329,0,18.5166,43.643,0,19963,994.0605
"2018-04-02 21:00:00",1608,0.7854165,247.2159,21.41285,0,18.30247,44.63,0,19186,994.0605
"2018-04-02 22:00:00",1609,0.9870826,262.9221,21.30921,0,17.5732,34.398,0,22762,994.0605
"2018-04-02 23:00:00",1610,0.9377077,212.3954,31.50032,0,17.3449,38.304,0,21275,994.0605
"2018-04-03 00:00:00",1611,0.5058318,206.1715,18.36172,0,16.24368,39.391,0,21788,994.0605
"2018-04-03 01:00:00",1612,2.211667,243.7829,29.25466,0,16.80841,14.524,0,32300,994.0605
"2018-04-03 02:00:00",1613,2.068125,255.232,39.34161,0,16.5591,14.072,0,32862,994.0605
"2018-04-03 03:00:00",1614,1.332708,258.2274,42.66718,0,15.5127,15.893,0,33120,994.0605
"2018-04-03 04:00:00",1615,1.790417,241.8903,29.97873,0,15.46692,16.636,0,31770,994.0605
"2018-04-03 05:00:00",1616,1.585417,234.9976,27.34909,0,14.83986,16.828,0,31699,994.0605
"2018-04-03 06:00:00",1617,1.817917,243.8987,27.37174,0.01156358,14.52469,17.875,0,28977,996.1619
"2018-04-03 07:00:00",1618,0.7124987,275.9608,31.19612,0.1143294,15.47129,17.794,0,28574,1005.267
"2018-04-03 08:00:00",1619,1.32125,235.2124,35.32771,0.2601576,17.16989,19.71,0,24742,1010.694
"2018-04-03 09:00:00",1620,1.474166,243.4278,46.01886,0.4243606,18.42293,19.902,0,22114,1022.946
"2018-04-03 10:00:00",1621,1.078333,178.1885,54.30909,0.589168,19.91269,22.607,0,24392,1025.922
"2018-04-03 11:00:00",1622,1.856041,195.803,48.35436,0.7244088,20.85558,31.562,0,21383,1035.195
"2018-04-03 12:00:00",1623,3.252709,139.6849,45.47745,0.6938112,19.16387,42.474,0,25109,1026.622
"2018-04-03 13:00:00",1624,2.105208,206.7722,67.45643,0.6257089,20.11275,31.61,0,24315,1023.471
"2018-04-03 14:00:00",1625,1.994375,219.4388,62.9158,0.506701,20.32439,34.714,0,24981,1015.593
"2018-04-03 15:00:00",1626,1.567709,235.8159,59.8756,0.3399742,20.32363,38.839,0,18919,1005.44
"2018-04-03 16:00:00",1627,1.427917,233.1817,41.79771,0.3102759,20.12536,42.662,0,20462,1007.715
"2018-04-03 17:00:00",1628,1.2975,270.6493,39.06281,0.1676262,18.29609,63.311,0,19584,996.6865
"2018-04-03 18:00:00",1629,1.119583,253.8126,35.86361,0.02020018,16.0383,40.513,0,23249,994.2355
"2018-04-03 19:00:00",1630,0.7741665,244.6973,27.56656,0.0002984274,15.60301,46.71,0,22683,994.0605
"2018-04-03 20:00:00",1631,1.438958,265.2239,24.06603,0,14.51755,60.297,0,18999,994.0605
"2018-04-03 21:00:00",1632,1.158958,345.4122,20.6259,0,14.88339,42.347,0,19926,994.0605
"2018-04-03 22:00:00",1633,1.645209,349.296,22.52562,0,15.34362,52.8,0,18722,994.0605
"2018-04-03 23:00:00",1634,0.9397918,212.3958,38.2584,0,13.79312,65.171,0,19916,994.0605
"2018-04-04 00:00:00",1635,0.4452084,262.89,30.89345,0,12.27385,51.521,0,19828,994.0605
"2018-04-04 01:00:00",1636,1.365833,340.7633,21.17217,0,13.15868,67.781,0,18546,994.0605
"2018-04-04 02:00:00",1637,1.465833,343.4026,25.34363,0,12.65556,70.05,0,18739,994.0605
"2018-04-04 03:00:00",1638,1.480833,3.299851,16.84516,0,12.85741,67.834,0,18790,994.0605
"2018-04-04 04:00:00",1639,2.326458,6.923295,31.46505,0,13.51161,48.083,0,20881,994.0605
"2018-04-04 05:00:00",1640,2.646042,9.940163,29.18682,7.07249E-06,13.83704,47.107,0,21478,994.0605
"2018-04-04 06:00:00",1641,3.484584,6.093893,27.8883,0.0212145,13.49613,50.505,0,20874,997.738
"2018-04-04 07:00:00",1642,4.723335,3.143222,31.48304,0.1602055,14.0334,41.16,0,19462,1007.018
"2018-04-04 08:00:00",1643,4.682292,9.637776,37.24926,0.3514088,15.28698,36.056,0,19048,1016.997
"2018-04-04 09:00:00",1644,4.69,6.098615,35.25963,0.5435502,16.36379,33.021,0,18325,1026.276
"2018-04-04 10:00:00",1645,4.313332,12.70658,42.6996,0.7023885,17.97397,27.28,0,13613,1033.275
"2018-04-04 11:00:00",1646,4.392291,8.603265,35.05506,0.8140258,19.81144,23.867,0,14798,1038.176
"2018-04-04 12:00:00",1647,3.583333,16.72602,37.46484,0.87218,21.32929,21.832,0,17748,1039.223
"2018-04-04 13:00:00",1648,2.706043,16.43828,35.84245,0.8587939,22.57837,21.156,0,19136,1036.418
"2018-04-04 14:00:00",1649,1.991666,5.85508,37.02687,0.768212,23.78985,20.326,0,18866,1030.117
"2018-04-04 15:00:00",1650,1.782292,333.0738,42.02904,0.6217473,24.45542,21.736,0,17133,1021.628
"2018-04-04 16:00:00",1651,1.79125,332.6007,37.13786,0.4433912,24.83399,21.826,0,17253,1011.914
"2018-04-04 17:00:00",1652,1.841042,331.1632,37.31553,0.2471876,23.95275,21.99,0,17703,1001.587
"2018-04-04 18:00:00",1653,2.004166,322.9219,32.59988,0.05746625,22.3314,27.556,0,17835,994.2355
"2018-04-04 19:00:00",1654,3.067916,283.6711,18.811,0.0002997821,20.28889,29.193,0,18144,994.0605
"2018-04-04 20:00:00",1655,3.083123,284.6714,28.7925,0,19.33226,26.4,0,20854,994.0605
"2018-04-04 21:00:00",1656,2.611667,295.5905,29.12671,0,19.02761,24.056,0,19601,994.0605
"2018-04-04 22:00:00",1657,2.370626,331.6866,36.45885,0,18.90812,23.386,0,20403,994.0605
"2018-04-04 23:00:00",1658,3.698958,359.6529,33.91714,0,18.51055,23.507,0,19572,994.0605
"2018-04-05 00:00:00",1659,3.696666,3.893021,36.36829,0,17.91973,23.196,0,20989,994.0605
"2018-04-05 01:00:00",1660,3.669584,6.160958,35.36829,0,16.91012,18.093,0,12387,994.0605
"2018-04-05 02:00:00",1661,3.755,4.017012,34.10263,0,16.36155,16.07,0,8190,994.0605
"2018-04-05 03:00:00",1662,3.760624,1.256417,37.49297,0,15.68762,15.012,0,8176,994.0605
"2018-04-05 04:00:00",1663,3.828541,4.656246,33.30376,0,15.11606,15.806,0,10708,994.0605
"2018-04-05 05:00:00",1664,3.684167,1.671396,26.22168,1.980321E-05,14.55045,16.4,0,13184,994.0605
"2018-04-05 06:00:00",1665,3.736251,358.733,31.21056,0.02218233,14.43368,16.476,0,14515,997.0373
"2018-04-05 07:00:00",1666,3.722292,359.9741,33.56761,0.1523402,15.28616,16.134,0,14443,1007.367
"2018-04-05 08:00:00",1667,3.848126,11.6883,42.56176,0.320804,16.50148,15.89,0,13909,1014.371
"2018-04-05 09:00:00",1668,3.623334,7.030096,39.13807,0.5233285,18.2018,15.676,0,13444,1025.747
"2018-04-05 10:00:00",1669,3.374167,15.06956,37.53116,0.6768176,20.11145,16.796,0,15746,1032.311
"2018-04-05 11:00:00",1670,2.867918,20.48931,32.84555,0.6819431,21.38614,19.212,0,17344,1032.571
"2018-04-05 12:00:00",1671,2.116042,41.08493,42.34855,0.7501795,23.02994,19.359,0,14823,1040.444
"2018-04-05 13:00:00",1672,1.413542,51.75769,54.02422,0.7560691,24.93362,21.156,0,13461,1033.791
"2018-04-05 14:00:00",1673,1.400209,84.37333,54.1811,0.5639381,24.93287,19.758,0,14066,1026.266
